"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"43",7576298,21521556,"Entire home/apt",NA,"DICKINSON_NARROWS",15,5,4,1,66,NA,39.929764,-75.152533,"2017-04-07 17:31:08.012875"
"44",8496999,31029435,"Entire home/apt",NA,"HARTRANFT",0,0,4,2,250,NA,39.98733,-75.153482,"2017-04-07 17:39:57.074023"
"45",2003205,10314761,"Private room",NA,"OLD_CITY",36,3.5,2,1,120,NA,39.9502,-75.147433,"2017-04-07 17:19:01.287281"
"46",8134885,42959230,"Entire home/apt",NA,"FAIRMOUNT",0,0,2,1,700,NA,39.97459,-75.183969,"2017-04-07 18:01:41.025092"
"47",6767081,35429201,"Private room",NA,"SPRUCE_HILL",0,0,1,1,30,NA,39.951762,-75.206145,"2017-04-07 17:06:25.455276"
"48",8105534,29128144,"Entire home/apt",NA,"LOGAN_SQUARE",0,0,8,4,800,NA,39.955653,-75.173327,"2017-04-07 18:14:54.284563"
"49",7901340,41662044,"Entire home/apt",NA,"OLD_CITY",0,0,4,2,400,NA,39.953695,-75.153368,"2017-04-07 17:50:43.253211"
"50",13346573,74399967,"Entire home/apt",NA,"NORTHERN_LIBERTIES",7,5,4,1,200,NA,39.963439,-75.137854,"2017-04-07 17:39:24.800840"
"51",8385042,44185191,"Entire home/apt",NA,"WEST_OAK_LANE",0,0,6,3,269,NA,40.064774,-75.172159,"2017-04-07 17:39:52.593246"
"52",16480577,27666331,"Entire home/apt",NA,"CENTER_CITY",3,4.5,5,5,275,NA,39.956666,-75.160622,"2017-04-07 17:39:50.717396"
"53",14501406,42797112,"Private room",NA,"SPRUCE_HILL",12,5,2,1,58,NA,39.956395,-75.211144,"2017-04-07 17:11:05.939590"
"54",7980668,4182261,"Entire home/apt",NA,"EAST_PASSYUNK",1,0,4,3,150,NA,39.926398,-75.164955,"2017-04-07 17:37:10.325676"
"55",8290414,43708746,"Entire home/apt",NA,"WEST_POPLAR",0,0,6,2,575,NA,39.968676,-75.156549,"2017-04-07 18:02:58.406906"
"56",382870,1499093,"Entire home/apt",NA,"RITTENHOUSE",147,5,4,2,250,NA,39.95214,-75.173547,"2017-04-07 17:39:55.229410"
"57",12968288,10794289,"Private room",NA,"WEST_POWELTON",2,0,4,1,75,NA,39.95759,-75.202227,"2017-04-07 17:17:57.992705"
"58",509179,1970148,"Private room",NA,"WEST_POWELTON",291,4.5,2,1,53,NA,39.959908,-75.202664,"2017-04-07 17:08:42.409254"
"59",17557525,119164677,"Private room",NA,"FRANCISVILLE",8,5,2,1,46,NA,39.967716,-75.165877,"2017-04-07 17:08:29.728987"
"60",8236121,36448917,"Private room",NA,"MOUNT_AIRY_EAST",48,5,2,1,59,NA,40.065364,-75.189466,"2017-04-07 17:09:05.925547"
