"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"47",12825308,69976131,"Entire home/apt",NA,5,12,5,2,1,95,NA,25.762239,-80.189631,"2017-04-07 12:37:23.603033"
"48",3362615,15686249,"Entire home/apt",NA,5,10,4,4,1,230,NA,25.793117,-80.135859,"2017-04-07 13:11:01.917049"
"49",9693410,19740960,"Private room",NA,5,8,5,2,1,90,NA,25.791348,-80.143039,"2017-04-07 12:35:42.114928"
"50",11355311,30245762,"Entire home/apt",NA,5,0,0,4,1,350,NA,25.774596,-80.130604,"2017-04-07 13:31:06.371592"
"51",8354564,8559519,"Entire home/apt",NA,5,18,5,4,2,250,NA,25.830345,-80.120332,"2017-04-07 13:11:15.785504"
"52",12778864,68312837,"Entire home/apt",NA,5,18,5,4,0,155,NA,25.772663,-80.133042,"2017-04-07 12:55:10.452579"
"53",5545866,67884,"Entire home/apt",NA,5,24,4.5,2,0,200,NA,25.793777,-80.127035,"2017-04-07 13:06:42.978872"
"54",3068966,4140161,"Entire home/apt",NA,5,8,4.5,4,1,199,NA,25.848414,-80.118956,"2017-04-07 13:06:34.098118"
"55",2706944,11871043,"Entire home/apt",NA,5,15,5,3,1,65,NA,25.766913,-80.197252,"2017-04-07 12:36:57.413514"
"56",12309978,12183643,"Private room",NA,3,38,5,2,1,60,NA,25.805633,-80.201124,"2017-04-07 12:30:26.104023"
"57",12854250,70237341,"Entire home/apt",NA,5,0,0,3,0,150,NA,25.786077,-80.131947,"2017-04-07 12:53:56.327751"
"58",5919103,6389536,"Entire home/apt",NA,5,22,4.5,4,0,250,NA,25.786475,-80.134497,"2017-04-07 13:14:27.539530"
"59",12150093,10836023,"Private room",NA,5,41,4.5,2,1,75,NA,25.774883,-80.135892,"2017-04-07 12:32:01.352887"
"60",16673838,70915327,"Entire home/apt",NA,5,1,0,4,2,190,NA,25.762196,-80.194199,"2017-04-07 13:05:34.707957"
"61",16633950,12583975,"Entire home/apt",NA,4,5,5,3,0,85,NA,25.860121,-80.123676,"2017-04-07 12:37:53.582579"
"62",16436927,102216301,"Entire home/apt",NA,3,2,0,4,2,70,NA,25.818512,-80.197504,"2017-04-07 12:36:51.456169"
"63",6316182,27884231,"Entire home/apt",NA,5,40,5,6,2,89,NA,25.762823,-80.222199,"2017-04-07 12:37:10.391921"
"64",187894,904530,"Private room",NA,3,127,4.5,2,1,65,NA,25.831896,-80.181842,"2017-04-07 12:31:39.371749"
"65",10330762,39826796,"Entire home/apt",NA,5,17,5,2,0,500,NA,25.782383,-80.142101,"2017-04-07 13:28:50.305053"
"66",8941035,44196735,"Entire home/apt",NA,5,5,4.5,4,0,139,NA,25.844312,-80.119522,"2017-04-07 12:50:09.879964"
"67",7044268,20705154,"Entire home/apt",NA,5,7,5,7,2,210,NA,25.762636,-80.193829,"2017-04-07 13:18:39.153079"
"68",12286631,11756511,"Private room",NA,5,19,4.5,2,1,89,NA,25.760366,-80.191331,"2017-04-07 12:32:48.597915"
"69",6869353,35997267,"Entire home/apt",NA,7,0,0,7,4,495,NA,25.729557,-80.295641,"2017-04-07 13:32:08.780353"
"70",10606538,740449,"Entire home/apt",NA,5,0,0,3,0,89,NA,25.833638,-80.119784,"2017-04-07 12:38:06.797350"
"71",9431849,11072900,"Entire home/apt",NA,5,11,4.5,6,2,325,NA,25.774283,-80.131065,"2017-04-07 13:27:51.507705"
"72",10314651,16127626,"Entire home/apt",NA,5,6,4.5,6,2,200,NA,25.783285,-80.135242,"2017-04-07 13:07:33.751355"
"73",6130238,67884,"Entire home/apt",NA,5,27,5,4,1,186,NA,25.794933,-80.128625,"2017-04-07 13:06:05.718240"
"74",16530289,108723227,"Entire home/apt",NA,7,4,5,2,0,115,NA,25.727013,-80.24114,"2017-04-07 12:48:55.043500"
"75",9625814,49790919,"Entire home/apt",NA,3,0,0,6,1,560,NA,25.791141,-80.18649,"2017-04-07 14:16:10.728081"
